7156,8487095135,Historias de nuestro barrio,9788487095139,,,,ES,,,spa,false,23,4028148,5998,9452,2516,247,1975/1/1,حكايات حارتنا,book,668,862,751,176,59,3.76,213,,,6,0,"Naguib Mahfouz,Naguib Mahfouz",,,,,,2613,3,98,"classics,cultural,fiction,literature,novels,short-stories"
7161,0671006916,J. D. Salinger's The Catcher in the Rye,9780671006914,,,,ES,1976/6/1,Monarch Press,eng,false,1,7161,12,255,66,4,,,,23,23,10,8,2,3.86,,Paperback,Monarch Notes,66,4,Charlotte A. Alexander,,,,,,3,1,1,
7166,1560067837,Understanding the Catcher in the Rye (Understanding Great Literature),9781560067832,,,,ES,2000/11/28,Lucent Books,,false,3,7711126,13,14,5,1,2000/11/1,,,0,1,3,0,1,2.80,96,Hardcover,,1,0,Stuart A. Kallen,,,,,,6,0,,
7186,0192836382,La Dame aux Camélias,9780192836380,,,,ES,2000/3/30,Oxford University Press,eng,false,772,7186,48034,108868,27333,1456,1848/1/1,La Dame aux camélias,book,9640,9698,6225,1431,339,3.98,256,Paperback,Oxford World's Classics,14636,375,Alexandre Dumas fils,,,David Coward,,,14143,79,776,"adult,classic-literature,classics,drama,european-literature,fiction,france,historical,historical-fiction,history,literature,love,novels,plays,romance,school"
7191,1582790671,The Man in the Iron Mask,9781582790671,,,,ES,2000/1/1,Trident Reference Publishing,,false,526,54499,108326,247734,62137,856,1850/1/1,"Le Vicomte de Bragelonne, ou Dix ans plus tard",book,21147,22974,14671,2745,600,3.99,,Hardcover,,63,1,Alexandre Dumas,,,,,,38429,183,1818,"action,adult,adult-fiction,adventure,classic-literature,classics,drama,fiction,film,france,historical,historical-fiction,history,literary-fiction,literature,movies,mystery,novels,romance,thriller,young-adult"
7196,0061127728,The Balance Thing,9780061127724,,,,ES,2006/9/5,Harper Paperbacks,,false,4,7196,261,447,133,15,2006/9/1,The Balance Thing,,13,41,60,19,0,3.36,352,Paperback,,96,13,Margaret Dumas,,,,,,79,3,2,"adult-fiction,chick-lit,comedy,romance"
7201,0312997116,As the Crow Flies,9780312997113,,,,ES,2004/5/16,St. Martin's Paperbacks,eng,false,62,7201,27317,73688,18062,717,1990/5/1,As The Crow Flies,book,6631,7146,3528,608,149,4.08,800,Paperback,,15687,585,Jeffrey Archer,,,,,,4886,28,528,"action,adult,adult-fiction,adventure,contemporary,drama,epic,fiction,historical,historical-fiction,history,literature,mystery,mystery-thriller,novels,romance,suspense,thriller,war"
7206,142415586X,As the Crow Flies,9781424155866,,,,ES,2006/11/13,America Star Books,,false,3,20505878,3,4,1,1,2006/1/1,,,0,1,0,0,0,4.00,168,Paperback,,0,0,Ron Pruitt,,,,,,2,0,,
7216,0394747062,Feel Like Going Home: Portraits in Blues & Rock 'n' Roll,9780394747064,,,,ES,1981/4/1,Vintage Books USA,,false,13,99416,868,1638,390,20,1971/1/1,Feel Like Going Home,book,148,177,61,3,1,4.20,260,Paperback,,8,1,Peter Guralnick,,,,,,381,8,21,"americana,art,biography,biography-memoir,essays,history,music,non-fiction,reference"
7221,0140001743,The Secret Life of Bees,9780140001747,,,,ES,2002/1/1,Penguin,en-US,false,132,37435,1444464,4121939,1022032,28441,2001/11/8,The Secret Life of Bees,book,381005,377888,197302,47619,18218,4.03,,,,53,7,Sue Monk Kidd,,,,,,30079,824,7316,"adult,adult-fiction,american,chick-lit,classics,contemporary,drama,family,feminism,fiction,high-school,historical,historical-fiction,literary-fiction,literature,movies,novels,realistic-fiction,romance,school,young-adult"
7226,0764812181,Advent and Christmas Wisdom from Henri J. M. Nouwen: Daily Scripture and Prayers Together with Nouwen's Own Words,9780764812187,,,,ES,2004/9/1,Liguori Publications,,false,1,7226,346,709,176,18,2004/9/30,Advent And Christmas Wisdom From Henri J.m. Nouwen: Daily Scripture And Prayers Together With Nouwen's Own Words (Redemptorist Pastoral Publication),,68,57,41,8,2,4.03,96,Paperback,,176,18,Henri J.M. Nouwen,,,,,,115,8,4,"christian,christianity,christmas,faith,holiday,non-fiction,poetry,religion,theology"
7231,1594710872,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,9781594710872,,,,ES,2006/4/1,Ave Maria Press,eng,false,4,7231,342,535,127,11,2005/1/1,The Dance of Life: Weaving Sorrows And Blessings into One Joyful Step,book,58,47,14,7,1,4.21,219,Paperback,,117,11,Henri J.M. Nouwen,,,Michael    Ford,,,169,8,9,"christian,christianity,faith,inspirational,non-fiction,religion,spirituality"
7236,1879639696,Reclaiming Our Prodigal Sons and Daughters,9781879639690,,,,ES,2004/9/21,National Educational Service,,false,1,7236,32,63,17,0,1999/11/1,Reclaiming Our Prodigal Sons and Daughters: A Practical Approach for Connecting with Youth in Conflict,,4,7,4,1,1,3.71,228,Paperback,,17,0,Larry K. Brendtro,,,,,,10,0,1,"education,spirituality"
7241,0471250694,Prodigal Sons and Material Girls: How Not to Be Your Child's ATM,9780471250692,,,,ES,2003/5/20,Wiley,,false,7,7241,63,75,21,6,2003/1/1,Prodigal Sons and Material Girls: How Not to Be Your Child's ATM,,5,5,8,3,0,3.57,272,Hardcover,,21,6,Nathan Dungan,,,,,,34,3,1,"literature,non-fiction,parenting,self-help"
7246,057120175X,The Poisonwood Bible,9780571201754,,,,ES,2000/1/10,Faber and Faber,eng,false,107,7244,909547,2461383,608355,21598,1998/9/24,The Poisonwood Bible,book,263275,189468,98142,35240,22230,4.05,616,Paperback,,1317,182,Barbara Kingsolver,,,,,,251425,681,7056,"adult,adult-fiction,american,christianity,classics,contemporary,cultural,drama,family,fiction,high-school,historical,historical-fiction,history,literary-fiction,literature,novels,realistic-fiction,religion,school,travel,unfinished"
7251,0061512826,The Poisonwood Bible,9780061512827,,,,ES,,,,false,107,7244,909547,2461383,608355,21598,1998/9/24,The Poisonwood Bible,book,263275,189468,98142,35240,22230,4.05,,,,1,0,Barbara Kingsolver,,,,,,251425,681,7056,"adult,adult-fiction,american,christianity,classics,contemporary,cultural,drama,family,fiction,high-school,historical,historical-fiction,history,literary-fiction,literature,novels,realistic-fiction,religion,school,travel,unfinished"
7256,0967443903,Jenna Jameson J2K,9780967443904,,,,ES,,,,false,1,7256,8,7,2,0,,Jenna Jameson J2K,,1,0,0,1,0,3.50,,,,2,0,SBO Pictures,,,,,,6,0,,
7261,0805440267,Everlasting Dominion: A Theology of the Old Testament,9780805440263,,,,ES,2006/9/1,B Academic,,false,2,7261,143,151,35,5,2006/9/1,Everlasting Dominion: A Theology of the Old Testament,,17,13,4,1,0,4.31,672,Hardcover,,30,5,Eugene H. Merrill,,,,,,77,4,13,"christian,reference,theology"
7266,1585361615,O Is for Old Dominion,9781585361618,,,,ES,2005/9/30,Sleeping Bear Press,,false,2,7266,52,72,19,4,2005/9/30,O is for Old Dominion: A Virginia Alphabet Edition 1. (Discover America State By State. Alphabet Series),,4,8,6,1,0,3.79,40,Hardcover,,18,4,Pamela Duncan Edwards,Troy Howell,,,,,11,7,1,picture-books
7271,1559636629,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,9781559636629,,,,ES,2005/5/9,Island Press,eng,false,4,7271,71,65,14,2,2005/5/9,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,book,10,3,1,0,0,4.64,496,Paperback,,14,2,,,,"Elliott A. Norse,Larry B. Crowder",,,52,0,1,science
7276,140513545X,Fundamentals of Conservation Biology,9781405135450,,,,ES,2006/10/23,Wiley-Blackwell,,false,7,7276,55,96,25,1,1995/9/27,Fundamentals Conservation Biology 3e,,5,13,5,2,0,3.84,497,Hardcover,,22,1,"James Gibbs,James P. Gibbs,Malcolm L. Hunter Jr.",,,,,,19,0,3,college
7281,0306810999,Conversations With The Dead: The Grateful Dead Interview Book,9780306810992,,,,ES,2002/4/18,Da Capo Press,,false,5,7281,244,537,136,8,1991/8/1,Conversations with the Dead: The Grateful Dead Interview Book,,34,66,32,3,1,3.95,420,Paperback,,112,5,David Gans,,,,,,72,5,9,"biography,music,non-fiction,novels"
7286,0964991500,The Sawtooth Wolves,9780964991507,,,,ES,1996/1/1,Rufus Publications,eng,false,1,7286,107,160,35,2,1996/12/1,Sawtooth Wolves,book,22,11,2,0,0,4.57,191,Hardcover,,35,2,"Jim Dutcher,Richard Ballantine",,,,,,53,1,1,"animals,nature,non-fiction,reference"
7291,1878265539,Walk in the Rainforest,9781878265531,,,,ES,1992/1/1,Dawn Publications (CA),,false,8,7291,112,228,58,13,1992/1/1,A Walk in the Rainforest,book,19,18,19,2,0,3.93,32,Paperback,,45,8,Kristin Joy Pratt-Serafini,,,,,,25,7,,"animals,childrens,faith,juvenile,nature,non-fiction,picture-books,school,science"
7296,158476211X,Rainforest Adventure (Code Master),9781584762119,,,,ES,2003/10/4,,eng,false,1,7296,2,0,0,0,2003/10/1,Rainforest Adventure,book,0,0,0,0,0,0.00,,,,0,0,Susan Ring,"John Buerling,John Patrick",,,,,1,1,,
7301,0448420481,Look inside a Rainforest,9780448420486,,,,ES,1999/8/30,Grosset & Dunlap,,false,2,7301,9,5,1,0,1994/9/15,Look inside a Rainforest (Poke and Look),,1,0,0,0,0,5.00,16,Board Book,,1,0,"Alexandra Fisher,Alexandra Fisher,John G. Robinson",Carlo A. Michelini,,,,,2,0,,"childrens,science"
7306,0793802997,Poison Frogs of the Family Dendrobatidae: Jewels of the Rainforest,9780793802999,,,,ES,1994/10/1,TFH Publications,,false,1,7306,13,24,5,0,1994/10/1,Poison Frogs of the Family Dendrobatidae: Jewels of the Rainforest,,4,1,0,0,0,4.80,288,Hardcover,,5,0,Jerry G. Walls,,,,,,6,1,,
7311,1853263257,Dictionary of Dreams (Wordsworth Reference) (Wordsworth Collection),9781853263255,,,,ES,1997/8/5,,,false,8,7311,123,112,34,4,1984/1/1,Dictionary of Dreams (Wordsworth Collection),,3,13,12,3,3,3.29,,Paperback,,23,3,Gustavus Hindman Miller,,,,,,46,0,,"non-fiction,psychology,reference"
7316,1567180906,Gypsy Dream Dictionary,9781567180909,,,,ES,1999/2/8,Llewellyn Publications,,false,2,7316,140,147,39,0,1999/3/31,Gypsy Dream Dictionary,,13,10,10,6,0,3.77,240,Paperback,,39,0,Raymond Buckland,,,Christine Snow,,,88,0,,"reference,research,spirituality"
7321,0785812148,The Complete Dream Dictionary,9780785812142,,,,ES,2000/4/1,Booksales,eng,false,6,7321,129,160,43,1,1999/1/1,,book,9,16,15,3,0,3.72,390,Hardcover,,33,0,Pamela J. Ball,,,,,,60,0,,"magic,non-fiction,psychology,reference,textbooks"
7326,0760702411,10000 Dreams Interpreted,9780760702413,,,,ES,,,,false,50,943435,1739,1894,573,49,1910/1/1,"10,000 Dreams Interpreted: A Dictionary of Dreams",book,110,125,211,84,43,3.31,,,,31,1,Gustavus Hindman Miller,"Amanda Cameron,Ivan Hissey,Jane Couldrey,Katty MacMurray,Lorraine Harrison",,Caro Ness,,,675,11,156,"fiction,non-fiction,psychology,reference,self-help,spirituality,textbooks"
7331,0618512659,Letters from Father Christmas,9780618512652,,,,ES,2004/11/15,Mariner Books,eng,false,81,7331,23025,38039,8984,1146,1943/1/1,The Father Christmas Letters,book,4183,3097,1396,240,68,4.23,111,Paperback,,6169,632,J.R.R. Tolkien,,,Baillie Tolkien,,,11533,174,493,"adventure,art,british-literature,childrens,christmas,classics,fantasy,fiction,holiday,humor,juvenile,literature,magic,middle-grade,mythology,non-fiction,picture-books,short-stories,young-adult"
7336,0618057021,J.R.R. Tolkien: A Biography,9780618057023,,,,ES,2000/6/6,Mariner Books,eng,false,62,7336,30341,37936,9356,369,1977/1/1,J.R.R. Tolkien: A Biography,book,3571,3488,1763,306,228,4.05,304,Paperback,,8526,270,Humphrey Carpenter,,,,,,19807,37,231,"biography,biography-memoir,british-literature,christian,criticism,fantasy,fiction,historical,history,literature,memoir,non-fiction,reference,school,science-fiction,writing"
7341,0664226108,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,9780664226107,,,,ES,2003/10/31,Westminster John Knox Press,eng,false,5,7341,1377,2281,561,67,2003/9/30,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,book,237,180,101,30,13,4.07,169,Paperback,,521,62,Ralph C. Wood,,,,,,677,12,26,"christian,christianity,essays,faith,fantasy,fiction,inspirational,literature,non-fiction,philosophy,religion,spirituality,theology"
7346,034537522X,"The Book of Lost Tales, Part Two (The History of Middle-Earth, #2)",9780345375223,,,,ES,1992/4/22,Del Rey,eng,false,51,7346,20692,26594,6907,128,1984/1/1,"The Book of Lost Tales, Part II",book,1968,2470,1997,411,61,3.85,391,Mass Market Paperback,,5640,76,J.R.R. Tolkien,,,Christopher Tolkien,,,11153,45,202,"adult,adult-fiction,adventure,british-literature,classics,epic-fantasy,fantasy,fiction,high-fantasy,literature,magic,mythology,non-fiction,novels,poetry,reference,science-fiction,science-fiction-fantasy,short-stories,speculative-fiction"
7351,0618260226,The Lord of the Rings: The Making of the Movie Trilogy,9780618260225,,,,ES,2002/11/6,Mariner Books,eng,false,14,7351,9581,34523,7742,39,2002/1/1,The Lord of the Rings: The Making of the Movie Trilogy,book,5132,1537,731,180,162,4.46,192,Paperback,,7615,32,Brian Sibley,,,,,,1658,9,11,"art,classics,fantasy,fiction,film,movies,non-fiction,reference"
7356,0826452337,Annie Proulx's the Shipping News,9780826452337,,,,ES,2002/1/11,Continuum,,false,1,7356,78,197,46,1,2002/1/1,Annie Proulx's The Shipping News: A Reader's Guide (Continuum Contemporaries),,22,17,5,2,0,4.28,96,Paperback,,46,1,Aliki Varvogli,,,,,,20,1,1,
7361,0140364544,Toms Midnight Garden,9780140364545,,,,ES,1993/10/28,Puffin Books,eng,false,81,543086,31579,84474,20783,698,1958/12/31,Tom's Midnight Garden,book,8257,7142,4192,853,339,4.06,238,Paperback,Puffin Modern Classics,148,11,Philippa Pearce,,,,,,8678,78,235,"adventure,childrens,classics,fantasy,fiction,ghosts,historical,historical-fiction,history,juvenile,literature,magic,magical-realism,middle-grade,mystery,novels,paranormal,school,science-fiction,supernatural,time-travel,unfinished,victorian,young-adult"
7366,0156031442,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,9780156031448,,,,ES,2006/1/2,Harcourt,eng,false,39,7366,18631,33346,8067,1069,2001/1/1,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,book,3204,3156,1362,271,74,4.13,358,Paperback,,7359,962,"Catherine  Johnson,Temple Grandin",,,,,,8609,40,562,"animals,anthropology,autobiography,biography,education,memoir,nature,non-fiction,philosophy,psychology,science,sociology,unfinished"
7371,068484723X,Further Along the Road Less Traveled: The Unending Journey Towards Spiritual Growth,9780684847238,,,,ES,1998/1/2,Touchstone,,false,27,7371,8971,20517,5034,106,1988/2/5,Further Along the Road Less Traveled: The Unending Journey Towards Spiritual Growth,book,2035,1693,1028,208,70,4.08,252,Paperback,,4605,77,M. Scott Peck,,,,,,3175,8,116,"adult,christian,christianity,contemporary,family,fiction,historical,historical-fiction,history,inspirational,leadership,non-fiction,personal-development,philosophy,psychology,reference,relationships,religion,self-help,spirituality,travel"
7376,0831757124,Lafayette Escadrille: Men at War,9780831757120,,,,ES,1995/3/1,Smithmark Publishers,,false,2,7376,25,46,12,0,1995/1/1,The Lafayette Escadrille (Men at War Series),book,4,4,3,0,1,3.83,342,Hardcover,,10,0,Herbert Molloy Mason,,,,,,11,0,1,"history,non-fiction"
7386,0945774087,"Three Novels: Hordubal, Meteor, An Ordinary Life",9780945774082,,,,ES,1990/2/1,Catbird Press,,false,14,7386,685,1322,338,10,1967/1/1,"Hordubal, Povětroň, Obyčejný život",book,115,115,77,25,6,3.91,480,Paperback,,284,8,"Karel Čapek,R. Weatherall",,,,M. Weatherall,,234,10,25,"classic-literature,crime,fiction,international,literature,novels,school,science-fiction,short-stories"
7391,0785280286,Jen's Pride and Joy,9780785280286,,,,ES,1995/1/1,Thomas Nelson Publishers,,false,1,7391,27,43,12,0,1995/1/1,Jen's Pride and Joy,book,3,3,4,2,0,3.58,284,Paperback,,12,0,Neva Coyle,,,,,,5,0,,"adult-fiction,christian,christian-fiction,fiction,inspirational"
7396,0755300998,Pride And Joy,9780755300990,,,,ES,2004/6/21,Headline,,false,5,7396,521,1935,445,2,2003/1/1,Pride and Joy,,254,117,56,11,7,4.35,448,Paperback,,22,2,Dee Williams,,,,,,36,2,19,
7401,0263171795,The Baby Issue,9780263171792,,,,ES,2005/12/2,Mills & Boon,,false,8,11426531,47,65,17,2,2002/1/1,,book,4,8,3,2,0,3.82,286,Hardcover,Large Print,0,0,Jennifer Taylor,,,,,,14,0,2,
7406,155725401X,The Road To Assisi: The Essential Biography Of St. Francis,9781557254016,,,,ES,2004/9/1,,,false,8,7406,373,578,147,16,2003/1/1,The Road To Assisi: The Essential Biography Of St. Francis,,45,53,45,2,2,3.93,,,,105,12,Paul Sabatier,,,Jon M. Sweeney,,,175,7,9,"academic,biography,christian,christianity,faith,history,non-fiction,religion,spirituality,theology"
7411,0340593601,"Imperial Germany 1867-1918: Politics, Culture, and Society in an Authoritarian State",9780340593608,,,,ES,2009/9/1,Bloomsbury Academic,,false,4,7411,26,12,4,1,1992/1/1,"Der autoritäre Nationalstaat: Verfassung, Gesellschaft und Kultur im deutschen Kaiserreich",book,0,1,2,1,0,3.00,320,Paperback,,4,1,Wolfgang J. Mommsen,,,,Richard Deveson,,18,0,,"grad-school,history"
7416,0226279332,"Industrial Reformation of English Fiction: Social Discourse and Narrative Form, 1832-1867",9780226279336,,,,ES,1988/12/1,University of Chicago Press,,false,2,507262,29,51,13,1,1985/1/1,The Industrial Reformation of English Fiction: Social Discourse and Narrative from 1832-1867,,3,6,4,0,0,3.92,320,Paperback,,1,0,Catherine Gallagher,,,,,,9,0,1,victorian
7421,0486257045,A Victorian Housebuilder's Guide: Woodward's National Architect of 1869,9780486257044,,,,ES,2016/7/20,Dover Publications,,false,4,7421,30,51,13,1,1988/8/1,A Victorian Housebuilder's Guide: Woodward's National Architect of 1869,,5,3,4,1,0,3.92,160,Paperback,,12,1,"Edward G. Thompson,George E. Woodward",,,,,,7,0,2,"history,non-fiction,reference,research"
7426,0813101611,"Black Southerners, 1619-1869",9780813101613,,,,ES,1984/6/2,University Press of Kentucky,,false,3,7426,42,61,18,2,1983/1/1,"Black Southerners, 1619-1869 (New Perspectives on the South Series)",,2,7,7,0,2,3.39,256,Paperback,,18,2,John B. Boles,,,,,,18,0,2,"american-history,non-fiction"
7431,0719566223,"Maisie Dobbs (Maisie Dobbs, #1)",9780719566226,,,,ES,,John Murray,en-GB,false,3,462033,128967,261946,66913,6389,2003/1/1,Maisie Dobbs,book,19984,27101,15248,3298,1282,3.91,292,,,155,18,Jacqueline Winspear,,,,,,52069,325,1653,"adult,adult-fiction,cozy-mystery,crime,detective,fiction,historical,historical-fiction,history,mystery,mystery-thriller,novels,romance,unfinished,war"
7436,0756619408,Rainforest,9780756619404,,,,ES,,,eng,false,6,7436,620,999,223,28,2006/8/21,Rainforest,book,141,56,20,4,2,4.48,,,,201,26,Ben Morgan,,,,,,337,7,5,"adventure,animals,art,nature,non-fiction,picture-books,reference,science,travel"
7441,0312181205,Koolaid's Art of War,9780312181208,,,,ES,,,,false,12,1055996,1462,2194,542,62,1998/4/15,Koolaids: The Art of War,book,196,212,104,24,6,4.05,,,,1,0,Rabih Alameddine,,,,,,785,6,22,"biography,contemporary,death,drama,fiction,gay,historical-fiction,history,international,lgbt,literature,novels,queer,relationships,theatre,war"
7446,1844081818,The Glass Castle,9781844081813,,,,ES,,Not Avail,eng,false,122,7445,1144392,3292281,772952,47398,2005/3/1,The Glass Castle,book,371912,271069,98214,22046,9711,4.26,352,Hardcover,,182,40,Jeannette Walls,,,,,,336399,1371,14556,"abuse,adult,adult-fiction,american,autobiography,biography,biography-memoir,classics,contemporary,drama,family,fiction,literature,memoir,mental-health,mental-illness,non-fiction,novels,psychology,school,survival,young-adult"
7451,0786178965,Confessions of an Economic Hit Man Lib/E,9780786178964,,,,ES,2005/5/1,Blackstone Publishing,eng,false,75,2159,61950,113990,29637,3259,2004/1/1,Confessions of an Economic Hit Man,book,8619,11348,6894,2045,731,3.85,,Audio CD,,35,13,John Perkins,,,,,,25197,43,234,"american,american-history,autobiography,biography,biography-memoir,business,contemporary,crime,economics,fiction,historical,history,international,memoir,non-fiction,politics,society,sociology,unfinished"
7456,0753509253,Manhattan Dating Game: An Unofficial & Unauthorised Guide to Every Episode of Sex & the City,9780753509258,,,,ES,2004/9/11,Virgin Publishing,,false,2,7456,25,28,8,0,2002/6/1,Manhattan Dating Game: An Unofficial and Unauthorised Guide to Every Episode of Sex and the City,,2,2,2,2,0,3.50,372,Paperback,,5,0,Jim Smith,,,,,,8,0,,chick-lit
7461,1930974388,Abrupt Rural,9781930974388,,,,ES,2004/1/1,New Issues Press,,false,1,7461,52,103,22,1,2004/1/1,Abrupt Rural,,15,7,0,0,0,4.68,51,Paperback,,22,1,David Dodd Lee,,,,,,19,0,,poetry
7466,1884800505,Shade 2004,9781884800504,,,,ES,2003/11/1,Four Way Books,,false,1,7466,14,40,9,0,2003/1/1,Shade 2004,,5,3,1,0,0,4.44,276,Paperback,,9,0,,,,David Dodd Lee,,,3,0,,poetry
7471,0205069304,"Cognition, Mental Structures and Processes",9780205069309,,,,ES,,,,false,1,7471,3,0,0,0,1980/1/1,"Cognition, mental structures and processes",book,0,0,0,0,0,0.00,,,,0,0,"David H. Dodd,Raymond M. White",,,,,,3,0,,
7476,0830905197,Many Will Respond,9780830905195,,,,ES,,,,false,1,7476,2,2,1,0,1988/8/1,Many Will Respond,,0,0,0,1,0,2.00,,,,1,0,"David W. Chobar,Lloyd B. Hurshman,William G. Dodds",,,,,,1,0,,
7481,0091797071,Pistache,9780091797072,,,,ES,2006/10/31,Hutchinson,,false,4,7481,433,730,216,23,2006/10/5,Pistache,,35,64,79,24,14,3.38,160,Hardcover,,165,19,Sebastian Faulks,,,,,,162,6,9,"british-literature,classics,comedy,contemporary,fiction,humor,modern,non-fiction,short-stories"
7486,1404801286,"Row, Row, Row the Boats: A Fun Song about George Washington Crossing the Delaware",9781404801288,,,,ES,2003/9/1,Picture Window Books,,false,3,2460933,6,13,3,0,2003/1/1,"Row, Row, Row the Boats: A Fun Song About George Washington Crossing the Delaware (Fun Songs)",book,1,2,0,0,0,4.33,24,Hardcover,,1,0,Michael Dahl,Sandra D'Antonio,,,,,2,1,,"childrens,history,non-fiction"
7496,0641528647,Suzanne's Diary for Nicholas,9780641528644,,,,ES,,,,false,83,7494,193431,548391,131733,4595,2001/1/1,Suzanne's Diary for Nicholas,book,61522,40308,22007,5632,2264,4.16,,,,16,1,James Patterson,,,,,,46256,39,727,"adult,adult-fiction,chick-lit,contemporary,drama,family,fiction,inspirational,literature,love,love-story,mystery,novels,psychology,realistic-fiction,relationships,romance,suspense"
7501,0349107866,Hitler's Willing Executioners: Ordinary Germans and the Holocaust,9780349107868,,,,ES,1997/3/3,Abacus,en-GB,false,29,784848,9161,15058,4092,207,1996/1/1,Hitler's Willing Executioners. Ordinary Germans and the Holocaust,book,1157,1353,975,329,278,3.68,634,Paperback,,80,6,Daniel Jonah Goldhagen,,,,,,4151,16,208,"academic,biography,college,crime,historical,history,non-fiction,politics,psychology,religion,school,sociology,war"
7506,0739445332,Beach Girls,9780739445334,,,,ES,,,eng,false,12,7505,13102,33498,8264,241,2004/1/1,Beach Girls,book,3094,2959,1846,289,76,4.05,,,,15,2,Luanne Rice,,,,,,3525,32,136,"adult,chick-lit,christian-fiction,contemporary,family,fiction,love,movies,romance"
7511,0811843084,The Beach House Cookbook,9780811843089,,,,ES,2005/4/14,Chronicle Books,,false,1,7511,54,101,26,3,2005/2/2,The Beach House Cookbook,,8,10,5,3,0,3.88,156,Hardcover,,26,3,Barbara Scott-Goodman,,,,,,21,1,,"cookbooks,faith"
7516,1593220065,At the Beach House: A Guest Book,9781593220068,,,,ES,2009/7/1,Down the Shore Publishing,,false,1,7516,10,21,5,0,2003/8/15,At the Beach House: A Guest Book,,3,1,0,1,0,4.20,64,Hardcover,,5,0,Sandy Gingras,,,,,,1,0,,
7521,1552046249,"Nightfall: Assasin Game, Devil's Backbone",9781552046241,,,,ES,,,,false,1,7521,7,4,2,0,1999/11/1,Nightfall: Assasin Game,book,0,0,1,0,1,2.00,,,Full Cast Production,2,0,"John G. Fisher,Rex Stout,Silver Donald Cameron",,,,,,3,0,,
7526,039306123X,The Blind Side: Evolution of a Game,9780393061239,,,,ES,2006/9/17,W. W. Norton  Company,en-US,false,37,817791,125042,315961,75646,3690,2006/1/1,The Blind Side: Evolution of a Game,book,34316,25866,11479,2495,1490,4.18,304,Hardcover,,24699,1943,Michael   Lewis,,,,,,46090,84,1828,"adult,adult-fiction,american,autobiography,biography,biography-memoir,business,college,contemporary,drama,economics,education,family,fiction,high-school,history,inspirational,memoir,movies,non-fiction,novels,sports,young-adult"
7531,0375760911,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,9780375760914,,,,ES,2002/7/2,Villard,en-GB,false,18,41017597,35071,66383,17111,1177,2002/1/1,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,book,6104,5320,3806,1284,597,3.88,225,Paperback,,16145,1119,Laurie Notaro,,,,,,16236,57,213,"adult,autobiography,biography,biography-memoir,chick-lit,comedy,contemporary,essays,fiction,funny,humor,memoir,non-fiction,short-stories"
7536,3404149475,Anleitung zum Zickigsein,9783404149476,,,,ES,2003/8/1,Lübbe,ger,false,18,41017597,35071,66383,17111,1177,2002/1/1,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,book,6104,5320,3806,1284,597,3.88,254,Paperback,,2,1,Laurie Notaro,,,,,,16236,57,213,"adult,autobiography,biography,biography-memoir,chick-lit,comedy,contemporary,essays,fiction,funny,humor,memoir,non-fiction,short-stories"
7541,0060845465,"Winning by Losing: Drop the Weight, Change Your Life",9780060845469,,,,ES,2005/9/6,William Morrow,,false,13,7541,1842,3688,999,75,2005/9/1,"Winning by Losing: Drop the Weight, Change Your Life",book,251,307,340,84,17,3.69,272,Hardcover,,751,61,Jillian Michaels,,,,,,543,13,88,"adult,health,non-fiction,reference,self-help"
7546,0307337332,"Cesar's Way: The Natural, Everyday Guide to Understanding and Correcting Common Dog Problems",9780307337337,,,,ES,,,eng,false,45,7546,14205,34540,9249,1145,1997/3/31,"Cesar's Way: The Natural, Everyday Guide to Understanding and Correcting Common Dog Problems",book,2264,3487,2583,608,307,3.73,270,,,6839,938,"Cesar Millan,Melissa Jo Peltier",,,,,,2430,37,714,"adult,animals,biography,memoir,nature,non-fiction,personal-development,psychology,reference,science,self-help,unfinished"
7551,1897299028,The Acme Novelty Library #17,9781897299029,,,,ES,2006/11/28,Drawn and Quarterly,eng,false,1,7551,1009,3290,756,22,2006/11/28,ACME Novelty Library #17 (Acme Novelty Library),book,387,269,85,9,6,4.35,64,Hardcover,,756,22,Chris Ware,,,,,,159,20,,"art,comics,contemporary,fiction,graphic-novels,graphic-novels-comics,science-fiction"
7556,022407265X,Quimby The Mouse,9780224072656,,,,ES,2003/11/20,Jonathan Cape,en-US,false,5,7556,2319,6322,1545,39,1994/1/1,,book,623,553,279,68,22,4.09,69,Hardcover,,1394,32,Chris Ware,,,,,,596,16,8,"animals,art,autobiography,comics,fantasy,fiction,graphic-novels,graphic-novels-comics,humor,novels"
7561,1557500711,The Bomb Vessel: Shore Bombardment Ships of the Age of Sail,9781557500717,,,,ES,1995/3/1,US Naval Institute Press,,false,2,7561,17,6,2,0,,The Bomb Vessel: Shore Bombardment Ships of the Age of Sail (Conway's Ship Types),,1,0,0,0,1,3.00,111,Hardcover,,2,0,Chris Ware,,,,,,11,0,,
